Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
197.0985,11.8510,74.75,0.033901
197.1336,11.9905,74.88,0.031205
197.1701,12.1300,74.88,0.032885
197.2061,12.1300,75.00,0.032838
197.2424,12.1300,75.00,0.032464
197.2792,12.1300,75.00,0.033480
197.3156,12.1300,74.88,0.033266
197.3520,12.1300,74.62,0.032471
197.3875,12.1300,75.00,0.032470
197.4231,12.1300,75.12,0.032474
197.4594,12.1300,75.12,0.032436
197.4955,12.1300,74.88,0.032847
197.5323,12.1300,74.75,0.033475
197.5687,12.1300,74.75,0.032550
197.6047,12.1300,74.75,0.032779
197.6404,12.1300,74.75,0.032561
197.6768,12.1300,74.88,0.032481
197.7130,12.1300,75.00,0.033016
197.7486,12.1300,75.12,0.032466
197.7862,12.1300,75.12,0.033463
197.8219,12.1300,74.88,0.032538
197.8577,12.1300,74.88,0.032615
197.8942,12.1300,74.75,0.032594
197.9298,12.1300,75.00,0.032474
197.9668,12.1300,74.88,0.033606
198.0039,12.1300,74.75,0.033228
198.0395,12.1300,74.75,0.032533
198.0771,12.1300,74.75,0.034271
198.1135,12.1300,74.75,0.032432
198.1511,12.1665,74.75,0.034289
198.1871,12.2030,74.62,0.032611
198.2220,12.2030,74.88,0.031033
198.2584,12.2030,74.88,0.032991
198.2939,12.2030,74.75,0.032410
198.3324,12.2030,74.75,0.034354
198.3679,12.2030,74.75,0.032428
198.4035,12.2030,74.75,0.032487
198.4419,12.2030,74.75,0.034218
198.4782,12.2030,74.75,0.033190
198.5138,12.2030,74.75,0.032472
198.5520,12.2030,74.75,0.033984
198.5876,12.2030,74.75,0.032560
198.6252,12.2030,74.75,0.034246
198.6615,12.2030,74.75,0.032382
198.6984,12.2030,74.75,0.033579
198.7340,12.2030,74.75,0.032461
198.7709,12.2030,74.75,0.033088
198.8065,12.2030,74.75,0.032421
198.8421,12.2030,74.75,0.032459
198.8790,12.2030,74.62,0.032836
198.9153,12.2030,74.75,0.033160
198.9509,12.2030,74.75,0.032540
198.9873,12.2030,74.75,0.032495
199.0235,12.2030,74.75,0.032958
199.0609,12.2030,74.75,0.034132
199.0970,12.2030,74.75,0.032190
199.1324,12.2030,74.88,0.032267
199.1677,12.2030,74.88,0.032176
199.2028,11.9870,75.00,0.031221
199.2389,11.7710,75.12,0.032599
199.2756,11.7710,75.12,0.033425
199.3125,11.7710,75.12,0.033011
199.3485,11.7710,75.12,0.032901
199.3838,11.7710,75.12,0.032213
199.4205,11.7710,75.00,0.032681
199.4575,11.7710,74.75,0.033638
199.4914,11.7710,75.00,0.030804
199.5281,11.7710,75.12,0.032735
199.5641,11.7710,75.25,0.032774
199.5995,11.7710,75.25,0.032426
199.6369,11.7710,74.88,0.033344
199.6730,11.7710,74.88,0.032918
199.7086,11.7710,75.00,0.032421
199.7448,11.7710,75.12,0.032310
199.7802,11.7710,75.00,0.032242
199.8155,11.7710,75.25,0.032237
199.8523,11.7710,75.25,0.032688
199.8889,11.7710,75.25,0.033299
199.9243,11.7710,75.12,0.032273
199.9607,11.7710,75.38,0.032579
199.9962,11.7710,75.25,0.032301
200.0316,11.7710,75.38,0.032353
200.0685,11.7710,75.12,0.033046
200.1039,11.7710,75.12,0.032249
200.1405,11.7710,75.25,0.033242
200.1766,11.7710,75.25,0.032300
200.2121,11.7710,75.38,0.032313
200.2475,11.7710,75.50,0.032226
200.2835,11.7710,75.50,0.032202
200.3201,11.7710,75.38,0.033296
200.3561,11.7710,75.38,0.032871
200.3922,11.7710,75.25,0.032150
200.4296,11.8780,75.12,0.034070
200.4653,11.9850,75.00,0.032366
200.5035,11.9850,74.75,0.034175
200.5388,11.9850,75.00,0.032227
200.5728,11.9850,75.25,0.030796
200.6095,11.9850,75.12,0.032708
200.6450,11.9850,75.12,0.032387
200.6823,11.9850,75.00,0.033958
200.7186,11.9850,75.00,0.032432
200.7540,11.9850,75.12,0.032204
200.7913,11.9850,75.12,0.034030
200.8281,11.9850,75.00,0.032985
200.8636,11.9850,75.12,0.032331
200.9007,11.9850,75.12,0.033684
200.9369,11.9850,75.25,0.032336
200.9743,11.9850,74.88,0.034095
201.0099,11.9850,74.88,0.032386
201.0474,11.9850,74.75,0.033461
201.0828,11.9850,75.00,0.032389
201.1191,11.8400,75.12,0.033107
201.1557,11.6950,75.00,0.032387
201.1911,11.6950,75.12,0.032348
201.2274,11.6950,75.12,0.032897
201.2642,11.6950,75.00,0.032984
201.3000,11.6950,75.00,0.032617
201.3354,11.6950,75.12,0.032323
201.3722,11.6950,75.12,0.032753
201.4096,11.6950,74.88,0.034020
201.4452,11.6950,75.00,0.032505
201.4815,11.6950,75.12,0.032340
201.5172,11.6950,75.25,0.032570
201.5516,11.6950,75.38,0.031261
201.5884,11.6950,75.25,0.032782
201.6251,11.6950,75.12,0.033366
201.6614,11.6950,75.12,0.033184
201.6983,11.6950,75.12,0.033013
201.7339,11.6950,75.12,0.032415
201.7701,11.6950,75.12,0.032859
201.8082,11.6950,75.00,0.034005
201.8425,11.6950,75.00,0.031226
201.8786,11.6950,75.12,0.032814
201.9155,11.6950,75.00,0.033004
201.9510,11.6950,75.12,0.032414
201.9880,11.6950,75.00,0.033634
202.0248,11.6950,75.00,0.032988
202.0605,11.6950,75.12,0.032528
202.0961,11.6950,75.25,0.032470
202.1325,11.6950,75.25,0.032469
202.1682,11.7465,75.12,0.032577
202.2046,11.7980,75.00,0.032856
202.2421,11.7980,74.88,0.033414
202.2776,11.7980,74.88,0.032413
202.3136,11.7980,75.12,0.032867
202.3498,11.7980,75.25,0.032302
202.3852,11.7980,75.25,0.032258
202.4211,11.7980,75.25,0.032775
202.4572,11.7980,75.12,0.032187
202.4938,11.7980,75.00,0.033285
202.5292,11.7980,75.25,0.032293
202.5655,11.7980,75.00,0.032385
202.6010,11.7980,75.00,0.032353
202.6364,11.7980,75.25,0.032273
202.6738,11.7980,75.00,0.033252
202.7097,11.7980,75.25,0.032832
202.7451,11.7980,75.38,0.032233
202.7831,11.7980,75.25,0.033977
202.8186,11.7980,75.00,0.032323
202.8558,11.7980,75.00,0.033938
202.8919,11.7980,75.12,0.032218
202.9259,11.7980,75.38,0.030927
202.9619,11.7980,75.50,0.032755
202.9980,11.7980,75.38,0.032177
203.0354,11.7980,75.50,0.034122
203.0709,11.7980,75.38,0.032373
203.1069,11.7980,75.25,0.032158
203.1443,11.7980,75.12,0.034078
203.1805,11.9010,75.12,0.033027
203.2168,12.0040,75.12,0.032212
203.2540,12.0040,75.25,0.033794
203.2896,12.0040,75.25,0.032422
203.3278,12.0040,75.00,0.034080
203.3631,12.0040,75.00,0.032276
203.3998,12.0040,75.00,0.033332
203.4360,12.0040,74.88,0.032327
203.4719,12.0040,75.12,0.032864
203.5074,12.0040,75.25,0.032452
203.5438,12.0040,74.88,0.032515
203.5796,12.0040,75.12,0.032622
203.6157,12.0040,75.12,0.032965
203.6518,12.0040,75.38,0.032249
203.6873,12.0040,75.50,0.032399
203.7234,12.0040,75.38,0.032862
203.7616,12.0040,75.25,0.034196
203.7971,12.0040,75.00,0.032308
203.8325,12.0040,75.00,0.032301
203.8687,12.0040,75.00,0.032311
203.9029,12.0040,75.38,0.031054
203.9389,12.0040,75.62,0.032686
203.9764,12.0040,75.50,0.033442
204.0125,12.0040,75.50,0.033043
204.0486,12.0040,75.25,0.032947
204.0849,12.0040,75.00,0.032358
204.1209,12.0040,75.00,0.032708
204.1579,12.0040,75.12,0.033679
204.1927,12.0920,75.25,0.030965
204.2289,12.1800,75.25,0.032644
204.2648,12.1800,75.25,0.032706
204.3010,12.1800,75.25,0.032362
204.3377,12.1800,75.25,0.033425
204.3738,12.1800,75.38,0.032974
204.4102,12.1800,75.38,0.032459
204.4456,12.1800,75.25,0.032320
204.4810,12.1800,75.25,0.032245
204.5172,12.1800,75.25,0.032291
204.5531,12.1800,75.25,0.032644
204.5899,12.1800,75.38,0.033435
204.6261,12.1800,75.50,0.032343
204.6618,12.1800,75.50,0.032539
204.6972,12.1800,75.62,0.032308
204.7334,12.1800,75.62,0.032300
204.7692,12.1800,75.38,0.032724
204.8047,12.1800,75.50,0.032346
204.8421,12.1800,75.50,0.033371
204.8776,12.1800,75.25,0.032285
204.9130,12.1800,75.38,0.032325
204.9493,12.1800,75.25,0.032404
204.9846,12.1800,75.50,0.032175
205.0213,12.1800,75.50,0.033278
205.0581,12.1800,75.12,0.032917
205.0934,12.1800,75.25,0.032224
205.1309,12.1800,75.25,0.034128
205.1672,12.1800,75.38,0.032495
205.2046,12.1800,75.38,0.034079
205.2401,11.9510,75.25,0.032441
205.2751,11.7220,75.38,0.030824
205.3112,11.7220,75.62,0.032826
205.3467,11.7220,75.62,0.032365
205.3848,11.7220,75.50,0.034069
205.4203,11.7220,75.12,0.032343
205.4557,11.7220,75.38,0.032235
205.4939,11.7220,75.00,0.034137
205.5300,11.7220,75.00,0.032938
205.5654,11.7220,75.25,0.032328
205.6033,11.7220,75.12,0.033728
205.6387,11.7220,75.12,0.032360
205.6762,11.7220,75.12,0.034132
205.7124,11.7220,75.00,0.032315
205.7491,11.7220,75.25,0.033380
205.7846,11.7220,75.25,0.032360
205.8214,11.7220,75.25,0.032921
205.8568,11.7220,75.25,0.032332
205.8923,11.7220,75.25,0.032304
205.9290,11.7220,75.25,0.032708
205.9650,11.7220,75.25,0.032862
206.0004,11.7220,75.38,0.032243
206.0365,11.7220,75.12,0.032282
206.0726,11.7220,75.38,0.032825
206.1100,11.7220,75.25,0.034037
206.1465,11.9985,75.25,0.032586
206.1826,12.2750,75.25,0.032660
206.2183,12.2750,75.25,0.032517
206.2535,12.2750,75.38,0.031340
206.2897,12.2750,75.50,0.032889
206.3264,12.2750,75.38,0.033408
206.3634,12.2750,75.25,0.033056
206.3996,12.2750,75.25,0.033080
206.4350,12.2750,75.38,0.032344
206.4718,12.2750,75.12,0.032794
206.5089,12.2750,75.12,0.033823
206.5433,12.2750,75.38,0.031168
206.5802,12.2750,75.38,0.032880
206.6162,12.2750,75.50,0.032888
206.6518,12.2750,75.50,0.032482
206.6893,12.2750,75.38,0.033397
206.7256,12.2750,75.25,0.033222
206.7613,12.2750,75.38,0.032448
206.7975,12.2750,75.38,0.032330
206.8329,12.2750,75.38,0.032230
206.8685,12.2750,75.50,0.032424
206.9053,12.2750,75.25,0.032737
206.9419,12.2750,75.25,0.033310
206.9774,12.2750,75.38,0.032360
207.0139,12.2750,75.25,0.032585
207.0496,12.2750,75.38,0.032538
207.0851,12.2750,75.38,0.032349
207.1220,12.2750,75.38,0.033037
207.1576,12.2445,75.38,0.032480
207.1946,12.2140,75.12,0.033427
207.2308,12.2140,75.38,0.032380
207.2665,12.2140,75.50,0.032464
207.3021,12.2140,75.50,0.032490
207.3385,12.2140,75.50,0.032510
207.3753,12.2140,75.50,0.033406
207.4115,12.2140,75.50,0.033051
207.4478,12.2140,75.38,0.032341
207.4853,12.2140,75.38,0.034254
207.5209,12.2140,75.38,0.032426
207.5593,12.2140,74.75,0.034349
207.5947,12.2140,75.12,0.032355
207.6288,12.2140,75.50,0.030917
207.6657,12.2140,75.25,0.032864
207.7012,12.2140,75.38,0.032385
207.7387,12.2140,75.50,0.034130
207.7749,12.2140,75.50,0.032315
207.8104,12.2140,75.50,0.032388
207.8482,12.2140,75.38,0.034388
207.8853,12.2140,75.00,0.033221
207.9211,12.2140,75.00,0.032612
207.9584,12.2140,75.00,0.033848
207.9947,12.2140,75.38,0.032434
208.0322,12.2140,75.38,0.034161
208.0676,12.2140,75.25,0.032267
208.1051,12.2140,75.00,0.033418
208.1406,12.2140,75.12,0.032365
208.1769,12.2140,75.25,0.033080
208.2136,12.0460,75.00,0.032563
208.2491,12.0460,75.12,0.032342
208.2852,12.0460,75.25,0.032742
208.3221,12.0460,75.12,0.033013
208.3576,12.0460,75.38,0.032392
208.3931,12.0460,75.62,0.032318
208.4299,12.0460,75.38,0.032757
208.4674,12.0460,75.25,0.034214
208.5028,12.0460,75.12,0.032270
208.5391,12.0460,75.25,0.032437
208.5746,12.0460,75.25,0.032357
208.6091,12.0460,75.50,0.031275
208.6458,12.0460,75.62,0.032715
208.6826,12.0460,75.50,0.033458
208.7188,12.0460,75.38,0.033031
208.7559,12.0460,75.12,0.033188
208.7915,12.0460,75.25,0.032533
208.8278,12.0460,75.25,0.032915
208.8656,12.0460,75.00,0.033774
208.8998,12.0460,75.38,0.031056
208.9360,12.0460,75.50,0.032954
208.9728,12.0460,75.38,0.032859
209.0083,12.0460,75.50,0.032435
209.0449,12.0460,75.38,0.033252
209.0817,12.0460,75.25,0.032989
209.1173,12.0460,75.25,0.032401
209.1528,12.0460,75.50,0.032394
209.1892,12.0460,75.38,0.032476
209.2247,12.0460,75.38,0.032362
209.2607,12.0460,75.38,0.032758
209.2982,12.0460,75.00,0.033378
209.3337,11.9680,75.25,0.032387
209.3700,11.8900,75.25,0.032798
209.4062,11.8900,75.25,0.032300
209.4419,11.8900,75.38,0.032587
209.4779,11.8900,75.38,0.032893
209.5143,11.8900,75.50,0.032526
209.5513,11.8900,75.50,0.033601
209.5867,11.8900,75.50,0.032362
209.6230,11.8900,75.50,0.032352
209.6586,11.8900,75.62,0.032401
209.6941,11.8900,75.75,0.032419
209.7319,11.8900,75.62,0.033569
209.7679,11.8900,75.25,0.032941
209.8034,11.8900,75.38,0.032362
209.8417,11.8900,75.12,0.034187
209.8771,11.8900,75.12,0.032320
209.9144,11.8900,75.25,0.033965
209.9506,11.8900,75.38,0.032288
209.9848,11.8900,75.62,0.031050
210.0210,11.8900,75.50,0.032779
210.0575,11.8900,75.62,0.032620
210.0949,11.8900,75.62,0.034087
210.1305,11.7755,75.50,0.032442
210.1671,11.6610,75.38,0.032356
210.2046,11.6610,75.25,0.034184
210.2409,11.6610,75.12,0.033163
210.2773,11.6610,75.12,0.032439
210.3145,11.6610,75.00,0.033725
210.3501,11.6610,75.12,0.032424
210.3882,11.6610,75.12,0.034069
210.4236,11.6610,75.25,0.032242
210.4604,11.6610,75.38,0.033480
210.4966,11.6610,75.25,0.032370
210.5327,11.6610,75.38,0.032945
210.5683,11.6610,75.25,0.032386
210.6045,11.6610,75.25,0.032309
210.6406,11.6610,75.25,0.032734
210.6767,11.6610,75.38,0.033005
210.7131,11.6610,75.50,0.032558
210.7488,11.6610,75.38,0.032506
210.7850,11.6610,75.25,0.032877
210.8233,11.6610,75.25,0.034271
210.8588,11.6610,75.25,0.032436
210.8944,11.6610,75.50,0.032379
210.9308,11.6610,75.38,0.032502
210.9654,11.6610,75.38,0.031508
211.0016,11.6610,75.38,0.032874
211.0391,11.6610,75.25,0.033457
211.0755,11.6610,75.25,0.033257
211.1117,11.6610,75.12,0.033116
211.1480,11.6610,75.25,0.032400
211.1844,11.8670,75.25,0.033030
211.2220,12.0730,75.25,0.034084
211.2570,12.0730,75.25,0.031070
211.2932,12.0730,75.38,0.032921
211.3292,12.0730,75.38,0.032895
211.3657,12.0730,75.50,0.032595
211.4025,12.0730,75.25,0.033454
211.4388,12.0730,75.12,0.033106
211.4753,12.0730,75.12,0.032627
211.5108,12.0730,75.25,0.032407
211.5464,12.0730,75.25,0.032520
211.5828,12.0730,75.25,0.032488
211.6189,12.0730,75.38,0.032807
211.6559,12.0730,75.38,0.033618
211.6923,12.0730,75.50,0.032572
211.7283,12.0730,75.50,0.032869
211.7640,12.0730,75.50,0.032475
211.8003,12.0730,75.38,0.032433
211.8365,12.0730,75.38,0.033047
211.8721,12.0730,75.62,0.032478
211.9098,12.0730,75.50,0.033526
211.9454,12.0730,75.25,0.032492
211.9811,12.0730,75.38,0.032531
212.0175,12.0730,75.12,0.032513
212.0531,12.0730,75.50,0.032437
212.0900,12.0730,75.25,0.033484
212.1270,12.0730,75.25,0.033100
212.1625,12.0730,75.50,0.032306
212.2004,12.0805,75.38,0.034545
212.2370,12.0880,75.25,0.032467
212.2746,12.0880,75.25,0.034263
212.3102,12.0880,75.12,0.032438
212.3452,12.0880,75.12,0.031116
212.3814,12.0880,75.25,0.032848
212.4169,12.0880,75.38,0.032374
212.4553,12.0880,75.00,0.034325
212.4909,12.0880,75.38,0.032535
212.5266,12.0880,75.50,0.032488
212.5650,12.0880,75.38,0.034315
212.6012,12.0880,75.00,0.033102
212.6369,12.0880,75.00,0.032526
212.6751,12.0880,75.12,0.034097
212.7107,12.0880,75.25,0.032440
212.7484,12.0880,75.12,0.034274
212.7848,12.0880,75.00,0.032508
212.8216,12.0880,75.12,0.033501
212.8573,12.0880,75.25,0.032526
212.8942,12.0880,75.00,0.033063
212.9299,12.0880,75.00,0.032535
212.9656,12.0880,75.12,0.032599
213.0025,12.0880,75.00,0.032806
213.0386,12.0880,75.12,0.033001
213.0742,12.0880,75.25,0.032413
213.1107,12.0880,75.38,0.032576
213.1469,12.0880,75.38,0.032918
213.1846,12.0880,75.12,0.034352
213.2211,11.9945,75.25,0.032575
213.2572,11.9010,75.38,0.032683
213.2930,11.9010,75.38,0.032654
213.3283,11.9010,75.25,0.031389
213.3647,11.9010,75.50,0.033102
213.4015,11.9010,75.38,0.033445
213.4384,11.9010,74.88,0.033053
213.4747,11.9010,75.00,0.033089
213.5105,11.9010,75.38,0.032683
213.5478,11.9010,75.25,0.033177
213.5850,11.9010,75.12,0.033988
213.6193,11.9010,75.25,0.031159
213.6563,11.9010,75.50,0.032951
213.6925,11.9010,75.38,0.033005
213.7281,11.9010,75.50,0.032399
213.7655,11.9010,75.25,0.033438
213.8020,11.9010,75.00,0.033266
213.8378,11.9010,75.12,0.032648
213.8741,11.9010,75.12,0.032491
213.9097,11.9010,75.50,0.032381
213.9454,11.9010,75.50,0.032589
213.9823,11.9010,75.38,0.032792
214.0191,11.9010,75.50,0.033534
214.0548,11.9010,75.38,0.032483
214.0916,11.9010,75.38,0.032921
214.1273,11.9410,75.38,0.032546
214.1633,11.9810,75.50,0.032636
214.2003,11.9810,75.38,0.033135
214.2359,11.9810,75.38,0.032462
214.2730,11.9810,75.25,0.033764
214.3095,11.9810,75.12,0.032568
214.3452,11.9810,75.38,0.032514
214.3808,11.9810,75.50,0.032485
214.4172,11.9810,75.62,0.032572
214.4542,11.9810,75.38,0.033540
214.4905,11.9810,75.25,0.033120
214.5268,11.9810,75.38,0.032456
214.5645,11.9810,75.25,0.034329
214.6002,11.9810,75.25,0.032542
214.6385,11.9810,74.75,0.034167
214.6740,11.9810,75.12,0.032440
214.7083,11.9810,75.50,0.031164
214.7452,11.9810,75.50,0.032837
214.7809,11.9810,75.50,0.032509
214.8185,11.9810,75.50,0.034279
214.8548,11.9810,75.38,0.032411
214.8904,11.9810,75.38,0.032429
214.9280,11.9810,75.12,0.034236
214.9652,11.9810,75.12,0.033237
215.0008,11.9810,75.12,0.032504
215.0382,11.9810,75.12,0.033966
215.0746,11.9810,75.00,0.032498
215.1122,11.9810,75.12,0.034237
215.1479,12.0250,75.12,0.032578
215.1858,12.0690,74.75,0.033562
215.2215,12.0690,74.88,0.032512
215.2577,12.0690,75.25,0.033091
215.2943,12.0690,75.12,0.032598
215.3300,12.0690,75.12,0.032542
215.3661,12.0690,75.38,0.032719
215.4030,12.0690,75.25,0.033057
215.4386,12.0690,75.25,0.032466
215.4742,12.0690,75.38,0.032499
215.5114,12.0690,75.25,0.033087
215.5490,12.0690,75.12,0.034352
215.5847,12.0690,75.00,0.032587
215.6211,12.0690,75.25,0.032456
215.6569,12.0690,75.25,0.032621
215.6913,12.0690,75.50,0.031276
215.7282,12.0690,75.25,0.032880
215.7650,12.0690,75.12,0.033509
215.8014,12.0690,75.12,0.033215
215.8383,12.0690,75.25,0.033086
215.8739,12.0690,75.38,0.032462
215.9101,12.0690,75.50,0.032872
215.9482,12.0690,75.25,0.034023
215.9825,12.0690,75.50,0.031115
216.0186,12.0690,75.62,0.032873
216.0555,12.0690,75.38,0.032974
216.0910,12.0690,75.25,0.032389
216.1279,12.0690,75.38,0.033604
216.1650,11.9315,75.25,0.033200
216.2010,11.7940,75.38,0.032614
216.2368,11.7940,75.50,0.032575
216.2732,11.7940,75.50,0.032535
216.3091,11.7940,75.50,0.032744
216.3453,11.7940,75.50,0.032951
216.3830,11.7940,75.25,0.033523
216.4186,11.7940,75.12,0.032491
216.4546,11.7940,75.25,0.032851
216.4910,11.7940,75.12,0.032518
216.5268,11.7940,75.50,0.032638
216.5630,11.7940,75.25,0.033063
216.5993,11.7940,75.25,0.032422
216.6361,11.7940,75.25,0.033531
216.6717,11.7940,75.50,0.032486
216.7081,11.7940,75.50,0.032422
216.7437,11.7940,75.50,0.032439
216.7793,11.7940,75.62,0.032510
216.8170,11.7940,75.62,0.033538
216.8532,11.7940,75.50,0.033062
216.8888,11.7940,75.38,0.032508
216.9271,11.7940,74.88,0.034167
216.9630,11.7940,75.25,0.032752
217.0007,11.7940,75.25,0.034347
217.0371,11.7940,75.12,0.032475
217.0714,11.7940,75.50,0.031172
217.1077,11.7940,75.50,0.033019
217.1440,11.7940,75.38,0.032456
217.1815,11.7940,75.50,0.034144
217.2171,11.8225,75.38,0.032480
217.2538,11.8510,75.25,0.032437
217.2917,11.8510,75.25,0.034534
217.3280,11.8510,75.12,0.033229
217.3646,11.8510,75.12,0.032749
217.4019,11.8510,75.25,0.033910
217.4376,11.8510,75.25,0.032439
217.4759,11.8510,74.88,0.034235
217.5115,11.8510,75.00,0.032562
217.5483,11.8510,75.00,0.033569
217.5847,11.8510,75.25,0.032498
217.6212,11.8510,75.25,0.033298
217.6568,11.8510,75.25,0.032478
217.6930,11.8510,75.12,0.032340
217.7290,11.8510,75.25,0.032706
217.7652,11.8510,75.50,0.032972
217.8013,11.8510,75.38,0.032224
217.8368,11.8510,75.38,0.032386
217.8727,11.8510,75.38,0.032655
217.9107,11.8510,75.12,0.033940
217.9462,11.8510,75.38,0.032369
217.9817,11.8510,75.25,0.032279
218.0179,11.8510,75.38,0.032339
218.0521,11.8510,75.50,0.031120
218.0881,11.8510,75.62,0.032572
218.1256,11.8510,75.12,0.033461
218.1617,11.8510,75.38,0.032961
218.1977,11.8510,75.50,0.032859
218.2339,11.8510,75.50,0.032236
218.2699,11.8510,75.50,0.032740
218.3071,11.8510,75.50,0.033818
218.3418,12.0285,75.50,0.030896
218.3782,12.2060,75.50,0.032790
218.4141,12.2060,75.50,0.032760
218.4503,12.2060,75.62,0.032307
218.4870,12.2060,75.62,0.033335
218.5231,12.2060,75.38,0.032952
218.5593,12.2060,75.38,0.032346
218.5947,12.2060,75.62,0.032338
218.6302,12.2060,75.62,0.032341
218.6665,12.2060,75.38,0.032396
218.7024,12.2060,75.38,0.032672
218.7391,12.2060,75.50,0.033339
218.7753,12.2060,75.38,0.032342
218.8110,12.2060,75.38,0.032652
218.8464,12.2060,75.50,0.032216
218.8827,12.2060,75.50,0.032474
218.9191,12.2060,75.50,0.033143
218.9549,12.2060,75.62,0.032691
218.9925,12.2060,75.50,0.033537
219.0279,12.2060,75.62,0.032240
219.0634,12.2060,75.75,0.032453
219.0997,12.2060,75.75,0.032342
219.1349,12.1260,75.75,0.032174
219.1721,12.0460,75.62,0.033484
219.2088,12.0460,75.25,0.032799
219.2441,12.0460,75.38,0.032244
219.2815,12.0460,75.62,0.034070
219.3177,12.0460,75.25,0.032227
219.3550,12.0460,75.38,0.034060
219.3904,12.0460,75.62,0.032268
219.4253,12.0460,75.62,0.030982
219.4613,12.0460,75.38,0.032660
219.4966,12.0460,75.50,0.032173
219.5347,12.0460,75.50,0.034028
219.5708,12.0460,75.62,0.032918
219.6062,12.0460,75.62,0.032316
219.6436,12.0460,75.62,0.033365
219.6793,12.0460,75.62,0.032634
219.7160,12.0460,75.62,0.033389
219.7521,12.0460,75.25,0.032337
219.7876,12.0460,75.50,0.032371
219.8236,12.0460,75.50,0.032916
219.8597,12.0460,75.38,0.032269
219.8957,12.0460,75.50,0.032730
219.9310,12.0460,75.50,0.032212
219.9677,12.0460,75.50,0.032778
220.0030,12.0460,75.50,0.032291
220.0384,12.0460,75.62,0.032265
220.0746,12.0460,75.38,0.032362
220.1107,12.0460,75.38,0.032713
220.1463,12.0460,75.62,0.032493
220.1826,12.0460,75.38,0.032394
220.2185,12.0460,75.50,0.032795
220.2540,12.0460,75.62,0.032365
220.2915,12.0460,75.38,0.033416
220.3269,12.0460,75.62,0.032366
220.3642,12.0460,75.75,0.033971
220.4004,12.2025,75.62,0.032354
220.4365,12.3590,75.50,0.032557
220.4720,12.3590,75.62,0.032407
220.5083,12.3590,75.75,0.032367
220.5425,12.3590,75.75,0.031087
220.5779,12.3590,75.75,0.032309
220.6140,12.3590,75.75,0.032220
220.6516,12.3590,75.50,0.034101
220.6868,12.3590,75.50,0.032120
220.7250,12.3590,75.50,0.034151
220.7612,12.3590,75.25,0.033006
220.7966,12.3590,75.25,0.032244
220.8332,12.3590,75.38,0.032668
220.8686,12.3590,75.62,0.032226
220.9046,12.3590,75.62,0.032818
220.9407,12.3590,75.50,0.032265
220.9762,12.3590,75.62,0.032385
221.0117,12.3590,75.62,0.032357
221.0480,12.3590,75.50,0.032353
221.0822,12.3590,75.62,0.031154
221.1160,12.3590,75.62,0.030696
221.1533,12.3590,75.75,0.033226
221.1887,12.2445,75.62,0.032291
221.2247,12.1300,75.62,0.032581
221.2608,12.1300,75.50,0.032256
221.2964,12.1300,75.62,0.032447
221.3319,12.1300,75.62,0.032310
221.3669,12.1300,75.50,0.031198
221.4037,12.1300,75.75,0.033401
