Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
200.3263,6.1990,60.15,0.047955
200.3832,6.1990,60.15,0.048746
200.4382,6.1990,59.88,0.048061
200.4949,6.1990,60.42,0.048739
200.5492,6.1990,60.15,0.047355
200.6048,6.1990,59.88,0.047606
200.6527,6.1990,60.15,0.041789
200.7018,6.1990,60.15,0.042244
200.7551,6.1990,60.15,0.046625
200.8096,6.1990,60.15,0.046627
200.8664,6.2885,59.88,0.049938
200.9256,6.3780,60.15,0.050322
200.9831,6.3780,60.15,0.050654
201.0416,6.3780,60.15,0.050335
201.0987,6.3780,60.15,0.050389
201.1557,6.3780,60.15,0.048932
201.2144,6.3780,60.15,0.051316
201.2724,6.3780,60.15,0.050073
201.3292,6.3780,60.42,0.050081
201.3863,6.3780,60.15,0.049014
201.4416,6.3780,59.88,0.048351
201.4983,6.3780,60.15,0.048477
201.5534,6.3780,59.88,0.048153
201.6057,6.3780,59.88,0.044295
201.6564,6.3780,59.88,0.044030
201.7092,6.3780,60.15,0.045220
201.7611,6.3780,60.15,0.045311
201.8137,6.3780,60.15,0.044697
201.8688,6.2885,59.34,0.048281
201.9266,6.1990,59.88,0.049233
201.9814,6.1990,59.88,0.048108
202.0378,6.1990,60.15,0.048122
202.0933,6.1990,59.88,0.048642
202.1499,6.1990,59.88,0.048556
202.2052,6.1990,60.15,0.048444
202.2615,6.1990,60.15,0.048301
202.3168,6.1990,59.88,0.048460
202.3713,6.1990,59.61,0.046116
202.4223,6.1990,60.15,0.044212
202.4743,6.1990,60.15,0.044136
202.5257,6.1990,60.42,0.044600
202.5783,6.1990,59.61,0.044777
202.6312,6.1990,60.15,0.046048
202.6872,6.1990,59.88,0.048067
202.7428,6.1990,59.61,0.048714
202.7985,6.1990,59.88,0.047730
202.8497,6.1990,60.15,0.044222
202.9014,6.2005,59.88,0.044428
202.9562,6.2020,60.15,0.048158
203.0125,6.2020,60.15,0.048552
203.0677,6.2020,60.15,0.048311
203.1240,6.2020,60.15,0.048377
203.1794,6.2020,60.15,0.048511
203.2364,6.2020,60.15,0.049003
203.2914,6.2020,60.15,0.048116
203.3474,6.2020,60.42,0.048110
203.4012,6.2020,60.15,0.046964
203.4586,6.2020,59.61,0.049290
203.5132,6.2020,60.15,0.047751
203.5693,6.2020,59.88,0.048076
203.6240,6.2020,60.15,0.048112
203.6809,6.2020,59.88,0.048976
203.7363,6.2020,60.15,0.048553
203.7927,6.2020,59.61,0.048470
203.8472,6.2020,59.88,0.047663
203.9043,6.1965,59.88,0.049117
203.9565,6.1910,60.15,0.044998
204.0064,6.1910,60.15,0.042508
204.0596,6.1910,59.88,0.046674
204.1151,6.1910,60.15,0.047489
204.1670,6.1910,60.15,0.045037
204.2178,6.1910,60.15,0.043469
204.2734,6.1910,60.15,0.049466
204.3284,6.1910,60.15,0.046983
204.3847,6.1910,59.88,0.049349
204.4427,6.1910,60.15,0.050080
204.5185,6.1910,60.15,0.047551
204.5753,6.1910,60.15,0.048869
204.6302,6.1910,60.15,0.047829
204.6871,6.1910,60.15,0.048901
204.7420,6.1910,60.15,0.047982
204.7982,6.1910,60.15,0.048104
204.8526,6.1910,60.15,0.047438
204.9086,6.1625,59.61,0.047924
204.9640,6.1340,60.15,0.048235
205.0200,6.1340,60.15,0.047914
205.0755,6.1340,60.15,0.048706
205.1309,6.1340,60.15,0.047435
205.1866,6.1340,60.15,0.048547
205.2430,6.1340,59.61,0.048134
205.2979,6.1340,59.61,0.047794
205.3522,6.1340,59.34,0.046458
205.4036,6.1340,60.15,0.045008
205.4551,6.1340,60.15,0.044235
205.5108,6.1340,60.15,0.048505
205.5665,6.1340,60.15,0.047673
205.6214,6.1340,60.15,0.047959
205.6769,6.1340,60.15,0.047550
205.7311,6.1340,60.15,0.047289
205.7877,6.1340,60.15,0.048523
205.8429,6.1340,59.34,0.048097
205.9004,6.1585,60.15,0.049549
205.9553,6.1830,60.15,0.047614
206.0070,6.1830,60.15,0.044456
206.0532,6.1830,60.15,0.039759
206.1042,6.1830,60.15,0.044477
206.1560,6.1830,60.15,0.044223
206.2097,6.1830,60.15,0.046845
206.2656,6.1830,60.15,0.047738
206.3212,6.1830,60.15,0.048863
206.3739,6.1830,60.15,0.044756
206.4208,6.1830,60.15,0.040803
206.4683,6.1830,60.15,0.041410
206.5227,6.1830,60.15,0.046797
206.5766,6.1830,60.15,0.047056
206.6314,6.1830,60.42,0.046502
206.6823,6.1830,60.15,0.044122
206.7348,6.1830,60.15,0.044587
206.7858,6.1830,60.15,0.044233
206.8391,6.1830,60.15,0.045370
206.8927,6.3795,60.15,0.046764
206.9497,6.5760,60.15,0.048019
207.0043,6.5760,60.15,0.047796
207.0596,6.5760,60.15,0.047296
207.1146,6.5760,60.15,0.048036
207.1702,6.5760,60.15,0.047536
207.2252,6.5760,60.15,0.048197
207.2814,6.5760,59.88,0.048009
207.3353,6.5760,60.15,0.047034
207.3872,6.5760,60.15,0.044095
207.4388,6.5760,60.15,0.044890
207.4918,6.5760,60.15,0.045025
207.5439,6.5760,59.61,0.045260
207.5981,6.5760,60.15,0.046478
207.6487,6.5760,60.15,0.044329
207.7013,6.5760,60.15,0.045280
207.7578,6.5760,60.15,0.049666
207.8108,6.5760,60.15,0.044734
207.8627,6.5760,60.15,0.045446
207.9173,6.5840,60.15,0.046695
207.9726,6.5840,60.15,0.048387
208.0294,6.5840,60.15,0.048659
208.0841,6.5840,60.42,0.047951
208.1406,6.5840,60.15,0.048530
208.1954,6.5840,60.15,0.047945
208.2514,6.5840,60.15,0.047872
208.3077,6.5840,60.15,0.049199
208.3644,6.5840,60.15,0.048732
208.4166,6.5840,60.42,0.045340
208.4678,6.5840,59.88,0.044167
208.5202,6.5840,60.15,0.046108
208.5780,6.5840,60.42,0.049682
208.6327,6.5840,60.42,0.047802
208.7186,6.5840,60.15,0.077516
208.7964,6.5840,59.88,0.070728
208.8484,6.5840,60.15,0.044488
208.8993,6.5840,60.15,0.044217
208.9517,6.5840,60.15,0.044641
209.0031,6.5840,60.15,0.044724
209.0611,6.2750,60.15,0.050022
209.1166,5.9660,60.15,0.048311
209.1735,5.9660,60.15,0.048902
209.2281,5.9660,60.15,0.047364
209.2853,5.9660,60.42,0.049293
209.3400,5.9660,59.61,0.047771
209.3925,5.9660,60.15,0.044718
209.4432,5.9660,59.61,0.044050
209.4956,5.9660,60.15,0.044481
209.5465,5.9660,60.15,0.044056
209.5986,5.9660,60.15,0.044254
209.6527,5.9660,59.88,0.047187
209.7086,5.9660,59.61,0.047767
209.7581,5.9660,59.88,0.043127
209.8106,5.9660,59.88,0.045079
209.8658,6.0935,60.15,0.048307
209.9225,6.2210,59.88,0.048160
209.9768,6.2210,60.42,0.047381
210.0330,6.2210,60.15,0.047936
210.0883,6.2210,60.42,0.048524
210.1443,6.2210,60.15,0.048059
210.1990,6.2210,60.15,0.047858
210.2546,6.2210,60.15,0.047558
210.3110,6.2210,59.61,0.049507
210.3666,6.2210,60.15,0.047495
210.4223,6.2210,59.88,0.048632
210.4777,6.2210,60.15,0.047391
210.5332,6.2210,60.15,0.048500
210.5890,6.2210,60.42,0.047851
210.6429,6.2210,59.88,0.047199
210.7000,6.2210,60.15,0.048969
210.7549,6.2210,60.15,0.047932
210.8115,6.2210,60.15,0.048513
210.8664,6.2080,60.15,0.048080
210.9245,6.1950,60.15,0.049221
210.9797,6.1950,60.15,0.048149
211.0367,6.1950,60.42,0.048927
211.0920,6.1950,60.15,0.048561
211.1457,6.1950,60.15,0.045754
211.1982,6.1950,59.61,0.045708
211.2523,6.1950,59.88,0.046076
211.3077,6.1950,60.15,0.048486
211.3648,6.1950,59.88,0.049012
211.4197,6.1950,60.15,0.047845
211.4758,6.1950,59.88,0.047976
211.5305,6.1950,59.88,0.047513
211.5856,6.1950,59.88,0.047030
211.6413,6.1950,60.15,0.048890
211.6956,6.1950,60.15,0.046185
211.7494,6.1950,60.15,0.046939
211.8011,6.1950,60.15,0.043928
211.8519,6.1950,59.88,0.044188
211.9044,6.1950,60.15,0.044822
211.9558,6.1950,60.15,0.044458
212.0099,6.1950,59.61,0.046272
212.0660,6.2060,60.15,0.048589
212.1217,6.2060,60.15,0.047728
212.1765,6.2060,59.88,0.047765
212.2324,6.2060,60.15,0.047830
212.2875,6.2060,60.15,0.048228
212.3439,6.2060,59.88,0.048499
212.3979,6.2060,60.15,0.047284
212.4537,6.2060,60.15,0.047626
212.5082,6.2060,60.42,0.047489
212.5651,6.2060,59.88,0.049185
212.6196,6.2060,60.15,0.047684
212.6766,6.2060,60.15,0.049038
212.7314,6.2060,60.15,0.048059
212.7875,6.2060,59.88,0.048001
212.8420,6.2060,59.88,0.047601
212.8953,6.2100,60.15,0.045537
212.9453,6.2140,60.15,0.043360
213.0008,6.2140,60.15,0.047657
213.0571,6.2140,60.15,0.049309
213.1134,6.2140,60.15,0.047984
213.1684,6.2140,60.15,0.048164
213.2243,6.2140,60.15,0.047750
213.2791,6.2140,59.88,0.047989
213.3345,6.2140,59.88,0.047467
213.3899,6.2140,59.34,0.048472
213.4456,6.2140,60.15,0.047488
213.5008,6.2140,60.15,0.048178
213.5561,6.2140,60.15,0.047504
213.6116,6.2140,60.15,0.048420
213.6691,6.2140,60.15,0.049283
213.7238,6.2140,59.61,0.047959
213.7798,6.2140,59.61,0.048156
213.8311,6.2140,59.61,0.044489
213.8832,6.2140,59.88,0.044276
213.9348,6.2140,59.61,0.044828
213.9883,6.2140,59.61,0.045473
214.0405,6.2140,60.15,0.045522
214.1008,6.2065,60.15,0.051810
214.1574,6.1990,60.15,0.049354
214.2125,6.1990,59.61,0.046915
214.2593,6.1990,59.61,0.040315
214.3106,6.1990,60.15,0.044139
214.3617,6.1990,60.15,0.044316
214.4152,6.1990,59.88,0.045596
214.4693,6.1990,59.88,0.047333
214.5269,6.1990,60.15,0.049623
214.5831,6.1990,60.15,0.049267
214.6404,6.1990,60.15,0.048960
214.6973,6.1990,60.15,0.049833
214.7549,6.1990,59.88,0.049571
214.8128,6.1990,59.88,0.050788
214.8697,6.2045,59.88,0.048770
214.9257,6.2100,60.15,0.048492
214.9813,6.2100,60.15,0.047522
215.0366,6.2100,59.88,0.048467
215.0905,6.2100,60.15,0.046000
215.1406,6.2100,59.88,0.043624
215.1901,6.2100,60.15,0.042434
215.2436,6.2100,60.15,0.046493
215.2995,6.2100,60.15,0.047989
215.3527,6.2100,59.88,0.046250
215.4082,6.2100,60.15,0.047257
215.4636,6.2100,60.15,0.048166
215.5205,6.2100,60.69,0.048801
215.5751,6.2100,60.15,0.047663
215.6275,6.2100,60.15,0.044320
215.6771,6.2100,60.15,0.043111
215.7336,6.2100,60.15,0.049041
215.7886,6.2100,60.15,0.048025
215.8445,6.2100,60.42,0.048156
215.8993,6.2785,60.15,0.047882
215.9522,6.3470,60.15,0.044552
216.0030,6.3470,60.15,0.044127
216.0553,6.3470,60.15,0.044468
216.1068,6.3470,59.88,0.044603
216.1594,6.3470,60.42,0.044741
216.2133,6.3470,60.42,0.047113
216.2713,6.3470,60.15,0.049999
216.3253,6.3470,60.15,0.047220
216.3811,6.3470,60.15,0.047535
216.4358,6.3470,60.15,0.048019
216.4923,6.3470,60.15,0.047991
216.5474,6.3470,60.42,0.048163
216.6030,6.3470,60.15,0.047365
216.6589,6.3470,60.15,0.049061
216.7141,6.3470,60.42,0.047197
216.7688,6.3470,60.15,0.047757
216.8222,6.3470,59.61,0.045469
216.8725,6.2730,60.42,0.043895
216.9250,6.1990,60.15,0.045044
216.9811,6.1990,60.15,0.049278
217.0361,6.1990,60.15,0.047073
217.0900,6.1990,60.15,0.047016
217.1469,6.1990,60.15,0.049037
217.2037,6.1990,60.42,0.049752
217.2633,6.1990,60.15,0.051574
217.3194,6.1990,60.15,0.048988
217.3785,6.1990,60.15,0.050945
217.4344,6.1990,60.15,0.048921
217.4928,6.1990,60.15,0.050259
217.5444,6.1990,60.42,0.044788
217.5953,6.1990,60.69,0.043917
217.6476,6.1990,60.15,0.045880
217.7045,6.1990,60.15,0.048832
217.7599,6.1990,60.15,0.048310
217.8158,6.1990,60.15,0.047709
217.8711,6.3360,60.42,0.048504
217.9281,6.4730,60.15,0.048440
217.9828,6.4730,60.15,0.047534
218.0385,6.4730,60.15,0.047488
218.0945,6.4730,60.15,0.049177
218.1495,6.4730,60.15,0.046999
218.2050,6.4730,60.15,0.048719
218.2578,6.4730,60.15,0.044772
218.3090,6.4730,59.88,0.044945
218.3634,6.4730,60.15,0.047205
218.4188,6.4730,59.88,0.048247
218.4743,6.4730,60.42,0.047435
218.5288,6.4730,60.15,0.047589
218.5849,6.4730,60.15,0.047937
218.6402,6.4730,60.15,0.048340
218.6963,6.4730,60.15,0.048406
218.7508,6.4730,60.15,0.047472
218.8082,6.4730,60.15,0.048902
218.8619,6.4730,60.15,0.046778
218.9156,6.3280,60.15,0.045863
218.9718,6.1830,60.15,0.048875
219.0285,6.1830,60.42,0.048879
219.0845,6.1830,60.15,0.048725
219.1403,6.1830,60.15,0.047875
219.1956,6.1830,60.15,0.048305
219.2519,6.1830,60.15,0.048215
219.3075,6.1830,60.15,0.048379
219.3625,6.1830,59.88,0.046934
219.4174,6.1830,59.61,0.047909
219.4700,6.1830,60.42,0.044509
219.5210,6.1830,60.42,0.044227
219.5730,6.1830,60.15,0.044130
219.6237,6.1830,60.15,0.044047
219.6768,6.1830,60.15,0.045245
219.7307,6.1830,60.15,0.047234
219.7863,6.1830,60.15,0.047284
219.8425,6.1830,59.88,0.049263
219.8930,6.1985,60.15,0.043143
219.9446,6.2140,60.69,0.045196
220.0004,6.2140,60.69,0.047797
220.0557,6.2140,60.15,0.048353
220.1091,6.2140,59.88,0.045689
220.1602,6.2140,60.15,0.044492
220.2134,6.2140,60.15,0.045597
220.2653,6.2140,60.15,0.045091
220.3169,6.2140,60.42,0.043609
220.3643,6.2140,60.42,0.041117
220.4149,6.2140,60.15,0.043916
220.4669,6.2140,60.15,0.044227
220.5180,6.2140,60.15,0.044231
220.5710,6.2140,59.88,0.045228
220.6257,6.2140,60.42,0.047803
220.6812,6.2140,60.42,0.047369
220.7360,6.2140,60.42,0.047917
220.7917,6.2140,60.42,0.048016
220.8468,6.2140,60.15,0.048094
220.9041,6.2045,60.15,0.049018
220.9585,6.1950,60.15,0.047149
221.0134,6.1950,60.42,0.046931
221.0679,6.1950,60.15,0.047821
221.1220,6.1950,60.15,0.046152
221.1796,6.1950,60.15,0.050617
221.2373,6.1950,60.15,0.049913
221.2924,6.1950,60.15,0.048211
221.3487,6.1950,60.42,0.048420
221.4040,6.1950,60.15,0.048436
221.4595,6.1950,60.15,0.047503
221.5101,6.1950,60.15,0.043755
221.5622,6.1950,60.42,0.044248
221.6133,6.1950,60.15,0.044138
221.6658,6.1950,60.15,0.044586
221.7174,6.1950,59.88,0.044960
221.7741,6.1950,60.15,0.048825
221.8280,6.1950,60.42,0.046887
221.8850,6.2005,59.88,0.049273
221.9407,6.2060,60.15,0.048547
221.9975,6.2060,60.15,0.048675
222.0517,6.2060,59.88,0.047575
222.1085,6.2060,60.42,0.048678
222.1643,6.2060,60.15,0.048887
222.2192,6.2060,60.15,0.046875
222.2748,6.2060,60.15,0.048758
222.3309,6.2060,60.15,0.047771
222.3865,6.2060,60.15,0.048569
222.4421,6.2060,60.15,0.047454
222.4978,6.2060,60.15,0.048732
222.5536,6.2060,59.88,0.047610
222.6101,6.2060,60.15,0.049531
222.6660,6.2060,60.15,0.047847
222.7213,6.2060,60.15,0.048434
222.7742,6.2060,59.88,0.044761
222.8250,6.2060,60.15,0.043990
222.8779,6.2060,60.15,0.045008
222.9304,6.2060,60.15,0.045619
222.9857,6.2005,60.15,0.047329
223.0407,6.1950,60.15,0.047466
223.0972,6.1950,60.42,0.048656
223.1515,6.1950,59.61,0.047347
223.2082,6.1950,60.15,0.048586
223.2624,6.1950,60.15,0.047395
223.3164,6.1950,60.15,0.046107
